entry	class	subclass	soundoverridesubclass	material	displayid	inventorytype	sheath	comment
"12747"	"2"	"14"	"-1"	"1"	"23173"	"22"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12748"	"2"	"14"	"-1"	"1"	"23174"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12750"	"2"	"14"	"-1"	"1"	"23175"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12751"	"2"	"14"	"-1"	"1"	"23177"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12801"	"2"	"14"	"-1"	"2"	"23281"	"13"	"3"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12850"	"2"	"14"	"-1"	"1"	"23316"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12852"	"2"	"14"	"-1"	"1"	"23317"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12854"	"2"	"14"	"-1"	"1"	"23318"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12856"	"2"	"14"	"-1"	"1"	"23319"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12858"	"2"	"14"	"-1"	"1"	"23320"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12862"	"2"	"14"	"-1"	"1"	"23321"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12864"	"2"	"14"	"-1"	"1"	"23322"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"12868"	"2"	"14"	"-1"	"1"	"23324"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"13607"	"2"	"14"	"-1"	"2"	"24284"	"13"	"3"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"13608"	"2"	"14"	"-1"	"2"	"24285"	"13"	"3"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"13861"	"2"	"14"	"-1"	"1"	"24597"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"19053"	"2"	"14"	"-1"	"1"	"31553"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"19485"	"2"	"14"	"-1"	"1"	"10814"	"22"	"7"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"19486"	"2"	"14"	"-1"	"1"	"10815"	"22"	"7"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"19487"	"2"	"14"	"-1"	"1"	"10816"	"22"	"7"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"19488"	"2"	"14"	"-1"	"1"	"10817"	"22"	"7"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"20468"	"2"	"14"	"-1"	"1"	"32858"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"21121"	"2"	"14"	"-1"	"1"	"33424"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"21123"	"2"	"14"	"-1"	"1"	"33426"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"21796"	"2"	"14"	"-1"	"1"	"34399"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"25587"	"2"	"14"	"-1"	"2"	"37524"	"13"	"2"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"28648"	"2"	"14"	"-1"	"1"	"23175"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"33011"	"2"	"14"	"-1"	"1"	"10822"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"33125"	"2"	"14"	"-1"	"1"	"46247"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"33161"	"2"	"14"	"-1"	"1"	"46260"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"33963"	"2"	"14"	"-1"	"1"	"47311"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"34881"	"2"	"14"	"-1"	"1"	"48403"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"37059"	"2"	"14"	"-1"	"1"	"47158"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"44611"	"2"	"14"	"-1"	"1"	"54107"	"23"	"1"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"45763"	"2"	"14"	"6"	"4"	"58520"	"21"	"2"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"46371"	"2"	"14"	"-1"	"1"	"59619"	"13"	"7"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"46547"	"2"	"14"	"-1"	"4"	"34365"	"23"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"46689"	"2"	"14"	"14"	"2"	"59838"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"46733"	"2"	"14"	"-1"	"1"	"59919"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"49016"	"2"	"14"	"-1"	"2"	"23917"	"23"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"52356"	"2"	"14"	"-1"	"2"	"65519"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"52358"	"2"	"14"	"-1"	"2"	"65521"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"54612"	"2"	"14"	"-1"	"1"	"67215"	"13"	"0"	"Miscellaneous - Blacksmith Hammer, Mining Pick etc."
"1313"	"2"	"15"	"-1"	"1"	"6458"	"13"	"3"	"Dagger"
"2206"	"2"	"15"	"-1"	"1"	"6445"	"13"	"3"	"Dagger"
"2711"	"2"	"15"	"-1"	"1"	"7433"	"13"	"3"	"Dagger"
"2812"	"2"	"15"	"-1"	"1"	"6448"	"13"	"3"	"Dagger"
"3145"	"2"	"15"	"-1"	"1"	"3288"	"13"	"3"	"Dagger"
"3865"	"2"	"15"	"-1"	"1"	"6474"	"22"	"3"	"Dagger"
"5278"	"2"	"15"	"-1"	"1"	"6434"	"13"	"3"	"Dagger"
"5280"	"2"	"15"	"-1"	"1"	"6441"	"13"	"3"	"Dagger"
"5281"	"2"	"15"	"-1"	"1"	"6443"	"13"	"3"	"Dagger"
"5282"	"2"	"15"	"-1"	"1"	"6447"	"13"	"3"	"Dagger"
"5284"	"2"	"15"	"-1"	"1"	"6454"	"13"	"3"	"Dagger"
"5285"	"2"	"15"	"-1"	"1"	"6469"	"13"	"3"	"Dagger"
"6036"	"2"	"15"	"-1"	"1"	"6475"	"13"	"3"	"Dagger"
"7167"	"2"	"15"	"-1"	"1"	"6471"	"13"	"3"	"Dagger"
"7169"	"2"	"15"	"-1"	"1"	"13848"	"13"	"3"	"Dagger"
"9042"	"2"	"15"	"-1"	"1"	"7430"	"22"	"3"	"Dagger"
"10616"	"2"	"15"	"-1"	"1"	"19555"	"13"	"3"	"Dagger"
"10617"	"2"	"15"	"-1"	"1"	"19556"	"13"	"3"	"Dagger"
"10618"	"2"	"15"	"-1"	"1"	"6436"	"13"	"3"	"Dagger"
"10619"	"2"	"15"	"-1"	"1"	"19557"	"13"	"3"	"Dagger"
"12298"	"2"	"15"	"-1"	"1"	"22367"	"13"	"3"	"Dagger"
"12332"	"2"	"15"	"-1"	"1"	"22403"	"13"	"3"	"Dagger"
"12686"	"2"	"15"	"-1"	"1"	"22971"	"22"	"3"	"Dagger"
"12767"	"2"	"15"	"-1"	"1"	"16130"	"13"	"3"	"Dagger"
"17282"	"2"	"15"	"-1"	"1"	"29276"	"13"	"3"	"Dagger"
"17283"	"2"	"15"	"-1"	"1"	"6249"	"13"	"3"	"Dagger"
"19313"	"2"	"15"	"-1"	"1"	"31808"	"13"	"3"	"Dagger"
"19314"	"2"	"15"	"-1"	"1"	"31808"	"13"	"3"	"Dagger"
"19622"	"2"	"15"	"-1"	"1"	"31808"	"13"	"3"	"Dagger"
"19810"	"2"	"15"	"-1"	"1"	"31808"	"13"	"3"	"Dagger"
"19980"	"2"	"15"	"-1"	"1"	"6451"	"13"	"3"	"Dagger"
"19987"	"2"	"15"	"-1"	"1"	"32511"	"13"	"3"	"Dagger"
"20279"	"2"	"15"	"-1"	"1"	"23262"	"13"	"7"	"Dagger"
"20303"	"2"	"15"	"-1"	"1"	"23262"	"13"	"7"	"Dagger"
"20317"	"2"	"15"	"-1"	"1"	"23262"	"13"	"7"	"Dagger"
"21035"	"2"	"15"	"-1"	"1"	"31808"	"13"	"3"	"Dagger"
"21122"	"2"	"15"	"-1"	"1"	"33425"	"13"	"3"	"Dagger"
"21516"	"2"	"15"	"-1"	"2"	"33422"	"13"	"2"	"Dagger"
"21518"	"2"	"15"	"-1"	"2"	"33422"	"13"	"2"	"Dagger"
"21551"	"2"	"15"	"-1"	"1"	"34105"	"13"	"3"	"Dagger"
"22215"	"2"	"15"	"-1"	"1"	"34560"	"13"	"3"	"Dagger"
"23174"	"2"	"15"	"-1"	"1"	"2738"	"13"	"3"	"Dagger"
"23369"	"2"	"15"	"-1"	"1"	"35899"	"13"	"3"	"Dagger"
"23419"	"2"	"15"	"-1"	"1"	"20425"	"13"	"3"	"Dagger"
"23450"	"2"	"15"	"-1"	"1"	"36036"	"13"	"3"	"Dagger"
"23481"	"2"	"15"	"-1"	"1"	"36154"	"13"	"3"	"Dagger"
"23650"	"2"	"15"	"-1"	"1"	"26494"	"13"	"3"	"Dagger"
"23905"	"2"	"15"	"-1"	"1"	"26494"	"13"	"3"	"Dagger"
"23908"	"2"	"15"	"-1"	"1"	"36638"	"13"	"3"	"Dagger"
"23911"	"2"	"15"	"-1"	"1"	"26494"	"13"	"3"	"Dagger"
"23912"	"2"	"15"	"-1"	"1"	"26494"	"21"	"3"	"Dagger"
"23915"	"2"	"15"	"-1"	"1"	"26494"	"21"	"3"	"Dagger"
"23916"	"2"	"15"	"-1"	"1"	"26494"	"13"	"3"	"Dagger"
"23917"	"2"	"15"	"-1"	"1"	"26494"	"13"	"3"	"Dagger"
"24070"	"2"	"15"	"-1"	"2"	"34891"	"17"	"2"	"Dagger"
"24324"	"2"	"15"	"-1"	"1"	"37017"	"13"	"3"	"Dagger"
"24377"	"2"	"15"	"-1"	"1"	"23248"	"13"	"3"	"Dagger"
"24418"	"2"	"15"	"-1"	"1"	"36036"	"13"	"3"	"Dagger"
"26574"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26575"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26576"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26577"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26578"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26579"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26580"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26581"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26582"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26583"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26584"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26585"	"2"	"15"	"-1"	"1"	"43775"	"13"	"0"	"Dagger"
"26586"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26587"	"2"	"15"	"-1"	"1"	"22118"	"13"	"0"	"Dagger"
"26770"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26771"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26772"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26773"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26774"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26775"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26776"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26777"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26778"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26780"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26781"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26782"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"26783"	"2"	"15"	"-1"	"1"	"22118"	"21"	"0"	"Dagger"
"27496"	"2"	"15"	"-1"	"1"	"38198"	"13"	"3"	"Dagger"
"28678"	"2"	"15"	"-1"	"1"	"39974"	"13"	"3"	"Dagger"
"29435"	"2"	"15"	"-1"	"1"	"40754"	"13"	"3"	"Dagger"
"29825"	"2"	"15"	"-1"	"1"	"35819"	"13"	"3"	"Dagger"
"29826"	"2"	"15"	"-1"	"1"	"35819"	"13"	"3"	"Dagger"
"29827"	"2"	"15"	"-1"	"1"	"35819"	"13"	"3"	"Dagger"
"30389"	"2"	"15"	"-1"	"1"	"41872"	"13"	"3"	"Dagger"
"30576"	"2"	"15"	"-1"	"1"	"42337"	"13"	"3"	"Dagger"
"30578"	"2"	"15"	"-1"	"1"	"42341"	"13"	"3"	"Dagger"
"30660"	"2"	"15"	"-1"	"1"	"43350"	"13"	"3"	"Dagger"
"31609"	"2"	"15"	"-1"	"1"	"44233"	"13"	"3"	"Dagger"
"31669"	"2"	"15"	"-1"	"1"	"44289"	"13"	"3"	"Dagger"
"31805"	"2"	"15"	"-1"	"1"	"44497"	"13"	"3"	"Dagger"
"32562"	"2"	"15"	"-1"	"1"	"45059"	"13"	"3"	"Dagger"
"32731"	"2"	"15"	"-1"	"1"	"36036"	"13"	"3"	"Dagger"
"32856"	"2"	"15"	"-1"	"1"	"45497"	"13"	"3"	"Dagger"
"32894"	"2"	"15"	"-1"	"1"	"45594"	"13"	"3"	"Dagger"
"32923"	"2"	"15"	"-1"	"1"	"45633"	"13"	"1"	"Dagger"
"32926"	"2"	"15"	"-1"	"1"	"45636"	"13"	"1"	"Dagger"
"32927"	"2"	"15"	"-1"	"1"	"45637"	"13"	"1"	"Dagger"
"32929"	"2"	"15"	"-1"	"1"	"45639"	"13"	"1"	"Dagger"
"32931"	"2"	"15"	"-1"	"1"	"45641"	"13"	"1"	"Dagger"
"32933"	"2"	"15"	"-1"	"1"	"45643"	"13"	"1"	"Dagger"
"32936"	"2"	"15"	"-1"	"1"	"45646"	"13"	"1"	"Dagger"
"32937"	"2"	"15"	"-1"	"1"	"45647"	"13"	"1"	"Dagger"
"32939"	"2"	"15"	"-1"	"1"	"45649"	"13"	"1"	"Dagger"
"33543"	"2"	"15"	"-1"	"1"	"40937"	"13"	"3"	"Dagger"
"34045"	"2"	"15"	"15"	"-1"	"47285"	"13"	"3"	"Dagger"
"34449"	"2"	"15"	"-1"	"1"	"47711"	"13"	"3"	"Dagger"
"34450"	"2"	"15"	"-1"	"1"	"47712"	"13"	"3"	"Dagger"
"34451"	"2"	"15"	"-1"	"1"	"47713"	"13"	"3"	"Dagger"
"34452"	"2"	"15"	"-1"	"1"	"39978"	"13"	"3"	"Dagger"
"34453"	"2"	"15"	"-1"	"1"	"47714"	"13"	"3"	"Dagger"
"34454"	"2"	"15"	"-1"	"1"	"47715"	"13"	"3"	"Dagger"
"34455"	"2"	"15"	"-1"	"1"	"47716"	"13"	"3"	"Dagger"
"34456"	"2"	"15"	"-1"	"1"	"47717"	"13"	"3"	"Dagger"
"34457"	"2"	"15"	"-1"	"1"	"47718"	"13"	"3"	"Dagger"
"34458"	"2"	"15"	"-1"	"1"	"47719"	"13"	"3"	"Dagger"
"34459"	"2"	"15"	"-1"	"1"	"47720"	"13"	"3"	"Dagger"
"34460"	"2"	"15"	"-1"	"1"	"47721"	"13"	"3"	"Dagger"
"34461"	"2"	"15"	"-1"	"1"	"47722"	"13"	"3"	"Dagger"
"34462"	"2"	"15"	"-1"	"1"	"47723"	"13"	"3"	"Dagger"
"34463"	"2"	"15"	"-1"	"1"	"47724"	"13"	"3"	"Dagger"
"34875"	"2"	"15"	"-1"	"1"	"48397"	"13"	"3"	"Dagger"
"35684"	"2"	"15"	"-1"	"1"	"48965"	"13"	"3"	"Dagger"
"35793"	"2"	"15"	"-1"	"1"	"45233"	"13"	"3"	"Dagger"
"37596"	"2"	"15"	"-1"	"1"	"49873"	"13"	"7"	"Dagger"
"37924"	"2"	"15"	"-1"	"1"	"50282"	"13"	"3"	"Dagger"
"38184"	"2"	"15"	"-1"	"1"	"50130"	"13"	"3"	"Dagger"
"38470"	"2"	"15"	"15"	"6"	"50709"	"13"	"0"	"Dagger"
"39126"	"2"	"15"	"-1"	"1"	"50122"	"13"	"3"	"Dagger"
"40183"	"2"	"15"	"-1"	"1"	"52258"	"13"	"3"	"Dagger"
"41244"	"2"	"15"	"-1"	"1"	"52943"	"13"	"3"	"Dagger"
"42166"	"2"	"15"	"-1"	"1"	"53362"	"13"	"3"	"Dagger"
"42167"	"2"	"15"	"-1"	"1"	"53363"	"13"	"3"	"Dagger"
"42245"	"2"	"15"	"-1"	"1"	"49141"	"13"	"3"	"Dagger"
"42251"	"2"	"15"	"-1"	"1"	"49141"	"22"	"3"	"Dagger"
"42258"	"2"	"15"	"-1"	"1"	"49141"	"22"	"3"	"Dagger"
"42349"	"2"	"15"	"-1"	"1"	"49147"	"21"	"3"	"Dagger"
"43479"	"2"	"15"	"15"	"1"	"54741"	"13"	"3"	"Dagger"
"43598"	"2"	"15"	"-1"	"1"	"55062"	"13"	"3"	"Dagger"
"45910"	"2"	"15"	"6"	"4"	"58520"	"21"	"2"	"Dagger"
"45913"	"2"	"15"	"6"	"4"	"50138"	"21"	"2"	"Dagger"
"45914"	"2"	"15"	"6"	"4"	"58518"	"21"	"2"	"Dagger"
"45915"	"2"	"15"	"6"	"4"	"58507"	"21"	"2"	"Dagger"
"45916"	"2"	"15"	"6"	"4"	"58514"	"21"	"2"	"Dagger"
"45917"	"2"	"15"	"6"	"4"	"58509"	"21"	"2"	"Dagger"
"45918"	"2"	"15"	"6"	"2"	"58505"	"21"	"2"	"Dagger"
"45919"	"2"	"15"	"6"	"4"	"58498"	"21"	"2"	"Dagger"
"45920"	"2"	"15"	"6"	"4"	"58512"	"21"	"2"	"Dagger"
"45921"	"2"	"15"	"6"	"4"	"58506"	"21"	"2"	"Dagger"
"45922"	"2"	"15"	"6"	"4"	"58510"	"21"	"2"	"Dagger"
"45923"	"2"	"15"	"6"	"4"	"40609"	"21"	"2"	"Dagger"
"45925"	"2"	"15"	"8"	"1"	"58521"	"21"	"2"	"Dagger"
"45985"	"2"	"15"	"-1"	"1"	"58713"	"13"	"3"	"Dagger"
"46089"	"2"	"15"	"6"	"2"	"58873"	"21"	"2"	"Dagger"
"46090"	"2"	"15"	"6"	"2"	"58809"	"21"	"2"	"Dagger"
"46107"	"2"	"15"	"6"	"2"	"59115"	"21"	"2"	"Dagger"
"46841"	"2"	"15"	"-1"	"1"	"7481"	"17"	"2"	"Dagger"
"47005"	"2"	"15"	"-1"	"1"	"60262"	"13"	"3"	"Dagger"
"47117"	"2"	"15"	"-1"	"1"	"23248"	"13"	"3"	"Dagger"
"47361"	"2"	"15"	"-1"	"1"	"59371"	"13"	"3"	"Dagger"
"47401"	"2"	"15"	"-1"	"1"	"58888"	"21"	"3"	"Dagger"
"47407"	"2"	"15"	"-1"	"1"	"59371"	"13"	"3"	"Dagger"
"47844"	"2"	"15"	"-1"	"1"	"60542"	"13"	"3"	"Dagger"
"49152"	"2"	"15"	"-1"	"1"	"61115"	"13"	"3"	"Dagger"
"49154"	"2"	"15"	"-1"	"1"	"61117"	"13"	"3"	"Dagger"
"49713"	"2"	"15"	"-1"	"1"	"60577"	"21"	"3"	"Dagger"
"49714"	"2"	"15"	"-1"	"1"	"60610"	"13"	"3"	"Dagger"
"49734"	"2"	"15"	"-1"	"1"	"60660"	"13"	"3"	"Dagger"
"49735"	"2"	"15"	"-1"	"1"	"60815"	"22"	"3"	"Dagger"
"49764"	"2"	"15"	"-1"	"1"	"60592"	"21"	"3"	"Dagger"
"49935"	"2"	"15"	"-1"	"1"	"63448"	"13"	"3"	"Dagger"
"50480"	"2"	"15"	"-1"	"1"	"58888"	"21"	"3"	"Dagger"
"50493"	"2"	"15"	"-1"	"1"	"58881"	"13"	"3"	"Dagger"
"50513"	"2"	"15"	"-1"	"1"	"60171"	"13"	"3"	"Dagger"
"50548"	"2"	"15"	"-1"	"1"	"60171"	"13"	"3"	"Dagger"
"51029"	"2"	"15"	"-1"	"1"	"60171"	"13"	"3"	"Dagger"
"5856"	"2"	"16"	"-1"	"1"	"16751"	"25"	"0"	"Thrown"
"5870"	"2"	"16"	"-1"	"1"	"22671"	"25"	"0"	"Thrown"
"6088"	"2"	"16"	"-1"	"2"	"19805"	"25"	"7"	"Thrown"
"6886"	"2"	"16"	"-1"	"1"	"16752"	"25"	"0"	"Thrown"
"25871"	"2"	"16"	"-1"	"-1"	"37935"	"25"	"7"	"Thrown"
"28932"	"2"	"16"	"-1"	"1"	"38679"	"25"	"0"	"Thrown"
"28958"	"2"	"16"	"-1"	"1"	"38679"	"25"	"0"	"Thrown"
"31385"	"2"	"16"	"-1"	"1"	"43948"	"17"	"2"	"Thrown"
"31388"	"2"	"16"	"-1"	"1"	"43949"	"17"	"2"	"Thrown"
"31497"	"2"	"16"	"-1"	"1"	"44046"	"25"	"0"	"Thrown"
"31499"	"2"	"16"	"-1"	"1"	"44047"	"25"	"0"	"Thrown"
"32740"	"2"	"16"	"-1"	"1"	"45416"	"26"	"3"	"Thrown"
"33338"	"2"	"16"	"-1"	"1"	"46602"	"25"	"0"	"Thrown"
"34662"	"2"	"16"	"-1"	"1"	"40411"	"25"	"0"	"Thrown"
"37130"	"2"	"16"	"-1"	"2"	"7459"	"26"	"2"	"Thrown"
"38167"	"2"	"16"	"-1"	"2"	"40005"	"25"	"0"	"Thrown"
"38192"	"2"	"16"	"-1"	"2"	"40005"	"25"	"0"	"Thrown"
"38249"	"2"	"16"	"-1"	"1"	"50542"	"25"	"0"	"Thrown"
"39185"	"2"	"16"	"-1"	"1"	"40409"	"25"	"0"	"Thrown"
"42452"	"2"	"16"	"-1"	"1"	"38679"	"25"	"0"	"Thrown"
"44454"	"2"	"16"	"-1"	"1"	"30956"	"25"	"3"	"Thrown"
"4900"	"2"	"17"	"-1"	"2"	"5289"	"17"	"1"	"Spear"
"5557"	"2"	"17"	"-1"	"1"	"5638"	"17"	"2"	"Spear"
"12986"	"2"	"17"	"-1"	"1"	"7480"	"17"	"2"	"Spear"
"2551"	"2"	"18"	"-1"	"1"	"10671"	"26"	"0"	"Crossbow"
"4899"	"2"	"18"	"-1"	"2"	"10672"	"26"	"1"	"Crossbow"
"5546"	"2"	"18"	"-1"	"2"	"10673"	"26"	"0"	"Crossbow"
"19489"	"2"	"18"	"-1"	"2"	"31239"	"26"	"0"	"Crossbow"
"21550"	"2"	"18"	"-1"	"2"	"34115"	"15"	"0"	"Crossbow"
"23052"	"2"	"18"	"-1"	"1"	"35456"	"26"	"0"	"Crossbow"
"26728"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26729"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26730"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26731"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26732"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26733"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26734"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26735"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26736"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26737"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26739"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26740"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"26741"	"2"	"18"	"-1"	"2"	"10671"	"26"	"0"	"Crossbow"
"30580"	"2"	"18"	"-1"	"1"	"42343"	"26"	"0"	"Crossbow"
"31352"	"2"	"18"	"-1"	"1"	"33020"	"26"	"0"	"Crossbow"
"32876"	"2"	"18"	"-1"	"1"	"45530"	"26"	"0"	"Crossbow"
"34312"	"2"	"18"	"-1"	"1"	"37194"	"26"	"0"	"Crossbow"
"34313"	"2"	"18"	"-1"	"1"	"47677"	"26"	"0"	"Crossbow"
"34314"	"2"	"18"	"-1"	"1"	"47678"	"26"	"0"	"Crossbow"
"34315"	"2"	"18"	"-1"	"1"	"47679"	"26"	"0"	"Crossbow"
"34316"	"2"	"18"	"-1"	"1"	"47680"	"26"	"0"	"Crossbow"
"34317"	"2"	"18"	"-1"	"1"	"47681"	"26"	"0"	"Crossbow"
"34318"	"2"	"18"	"-1"	"1"	"47682"	"26"	"0"	"Crossbow"
"34320"	"2"	"18"	"-1"	"1"	"47683"	"26"	"0"	"Crossbow"
"34321"	"2"	"18"	"-1"	"1"	"47684"	"26"	"0"	"Crossbow"
"34322"	"2"	"18"	"-1"	"1"	"47685"	"26"	"0"	"Crossbow"
"34323"	"2"	"18"	"-1"	"1"	"47686"	"26"	"0"	"Crossbow"
"34325"	"2"	"18"	"-1"	"1"	"45530"	"26"	"0"	"Crossbow"
"34326"	"2"	"18"	"-1"	"1"	"47688"	"26"	"0"	"Crossbow"
"34327"	"2"	"18"	"-1"	"1"	"47689"	"26"	"0"	"Crossbow"
"34328"	"2"	"18"	"-1"	"1"	"47690"	"26"	"0"	"Crossbow"
"36762"	"2"	"18"	"-1"	"1"	"49297"	"26"	"0"	"Crossbow"
"38200"	"2"	"18"	"-1"	"2"	"49202"	"26"	"0"	"Crossbow"
"38472"	"2"	"18"	"-1"	"2"	"50721"	"26"	"0"	"Crossbow"
"42497"	"2"	"18"	"-1"	"2"	"49138"	"26"	"0"	"Crossbow"
"47025"	"2"	"18"	"-1"	"2"	"58880"	"26"	"0"	"Crossbow"
"47394"	"2"	"18"	"-1"	"2"	"58880"	"26"	"0"	"Crossbow"
"4902"	"2"	"19"	"-1"	"2"	"6098"	"26"	"0"	"Wand"
"4985"	"2"	"19"	"-1"	"2"	"6109"	"26"	"0"	"Wand"
"5070"	"2"	"19"	"-1"	"2"	"5291"	"26"	"0"	"Wand"
"6230"	"2"	"19"	"-1"	"2"	"21095"	"26"	"0"	"Wand"
"6231"	"2"	"19"	"-1"	"2"	"21094"	"26"	"0"	"Wand"
"7186"	"2"	"19"	"-1"	"2"	"6081"	"26"	"0"	"Wand"
"12941"	"2"	"19"	"-1"	"2"	"23455"	"26"	"0"	"Wand"
"13290"	"2"	"19"	"-1"	"2"	"23917"	"26"	"0"	"Wand"
"13291"	"2"	"19"	"-1"	"2"	"23918"	"26"	"0"	"Wand"
"13292"	"2"	"19"	"-1"	"2"	"23919"	"26"	"0"	"Wand"
"13293"	"2"	"19"	"-1"	"2"	"23920"	"26"	"0"	"Wand"
"16582"	"2"	"19"	"-1"	"2"	"27451"	"26"	"0"	"Wand"
"19983"	"2"	"19"	"-1"	"2"	"32507"	"26"	"0"	"Wand"
"20335"	"2"	"19"	"-1"	"2"	"28828"	"26"	"0"	"Wand"
"20350"	"2"	"19"	"-1"	"2"	"28828"	"26"	"0"	"Wand"
